# BEAST v1.8.4
# Generated Tue Jan 21 10:44:43 PST 2020 [seed=1579632280352]
# mumps-NA-DTA-skygrid-25-2020-01-16.xml
state	division
64890000	"ohio"
64900000	"kansas"
64910000	"michigan"
64920000	"illinois"
64930000	"wisconsin"
64940000	"new_hampshire"
64950000	"washington"
64960000	"manitoba"
64970000	"california"
64980000	"new_hampshire"
64990000	"arkansas"
65000000	"wisconsin"
65010000	"north_dakota"
65020000	"new_jersey"
65030000	"washington"
65040000	"kansas"
65050000	"pennsylvania"
65060000	"ohio"
65070000	"pennsylvania"
65080000	"kansas"
65090000	"texas"
65100000	"north_carolina"
65110000	"kansas"
65120000	"arkansas"
65130000	"montana"
65140000	"alabama"
65150000	"missouri"
65160000	"wisconsin"
65170000	"california"
65180000	"arkansas"
65190000	"north_carolina"
65200000	"washington"
65210000	"montana"
65220000	"iowa"
65230000	"ontario"
65240000	"missouri"
65250000	"ontario"
65260000	"michigan"
65270000	"massachusetts"
65280000	"arkansas"
65290000	"indiana"
65300000	"california"
65310000	"louisiana"
65320000	"manitoba"
65330000	"virginia"
65340000	"ontario"
65350000	"virginia"
65360000	"ohio"
65370000	"illinois"
65380000	"british_columbia"
65390000	"wisconsin"
65400000	"texas"
65410000	"texas"
65420000	"ohio"
65430000	"washington"
65440000	"pennsylvania"
65450000	"missouri"
65460000	"wisconsin"
65470000	"michigan"
65480000	"manitoba"
65490000	"wisconsin"
65500000	"arkansas"
65510000	"kansas"
65520000	"iowa"
65530000	"iowa"
65540000	"iowa"
65550000	"arkansas"
65560000	"indiana"
65570000	"alabama"
65580000	"ohio"
65590000	"kansas"
65600000	"iowa"
65610000	"ontario"
65620000	"missouri"
65630000	"michigan"
65640000	"ontario"
65650000	"ontario"
65660000	"manitoba"
65670000	"virginia"
65680000	"michigan"
65690000	"massachusetts"
65700000	"british_columbia"
65710000	"louisiana"
65720000	"louisiana"
65730000	"wisconsin"
65740000	"alabama"
65750000	"arkansas"
65760000	"alabama"
65770000	"washington"
65780000	"british_columbia"
65790000	"indiana"
65800000	"new_york"
65810000	"alabama"
65820000	"ohio"
65830000	"north_carolina"
65840000	"california"
65850000	"pennsylvania"
65860000	"washington"
65870000	"manitoba"
65880000	"virginia"
65890000	"british_columbia"
65900000	"arkansas"
65910000	"wisconsin"
65920000	"indiana"
65930000	"north_carolina"
65940000	"ontario"
65950000	"new_york"
65960000	"texas"
65970000	"wisconsin"
65980000	"arkansas"
65990000	"arkansas"
66000000	"missouri"
66010000	"new_york"
66020000	"wisconsin"
66030000	"british_columbia"
66040000	"ohio"
66050000	"arkansas"
66060000	"georgia"
66070000	"washington"
66080000	"manitoba"
66090000	"washington"
66100000	"british_columbia"
66110000	"ontario"
66120000	"louisiana"
66130000	"arkansas"
66140000	"new_york"
66150000	"ontario"
66160000	"texas"
66170000	"washington"
66180000	"washington"
66190000	"ohio"
66200000	"virginia"
66210000	"british_columbia"
66220000	"british_columbia"
66230000	"new_york"
66240000	"manitoba"
66250000	"alabama"
66260000	"manitoba"
66270000	"kansas"
66280000	"new_jersey"
66290000	"wisconsin"
66300000	"washington"
66310000	"manitoba"
66320000	"michigan"
66330000	"indiana"
66340000	"north_dakota"
66350000	"british_columbia"
66360000	"pennsylvania"
66370000	"california"
66380000	"manitoba"
66390000	"north_dakota"
66400000	"new_york"
66410000	"michigan"
66420000	"california"
66430000	"iowa"
66440000	"alabama"
66450000	"new_jersey"
66460000	"virginia"
66470000	"missouri"
66480000	"arkansas"
66490000	"iowa"
66500000	"california"
66510000	"ontario"
66520000	"michigan"
66530000	"massachusetts"
66540000	"new_york"
66550000	"ohio"
66560000	"ontario"
66570000	"iowa"
66580000	"manitoba"
66590000	"wisconsin"
66600000	"california"
66610000	"iowa"
66620000	"ohio"
66630000	"ohio"
66640000	"ontario"
66650000	"iowa"
66660000	"ohio"
66670000	"north_carolina"
66680000	"ohio"
66690000	"iowa"
66700000	"missouri"
66710000	"michigan"
66720000	"washington"
66730000	"arkansas"
66740000	"ontario"
66750000	"wisconsin"
66760000	"arkansas"
66770000	"pennsylvania"
66780000	"virginia"
66790000	"new_york"
66800000	"indiana"
66810000	"pennsylvania"
66820000	"michigan"
66830000	"ohio"
66840000	"ohio"
66850000	"illinois"
66860000	"ohio"
66870000	"manitoba"
66880000	"british_columbia"
66890000	"illinois"
66900000	"arkansas"
66910000	"washington"
66920000	"new_jersey"
66930000	"north_dakota"
66940000	"british_columbia"
66950000	"new_jersey"
66960000	"washington"
66970000	"pennsylvania"
66980000	"illinois"
66990000	"british_columbia"
67000000	"arkansas"
67010000	"missouri"
67020000	"indiana"
67030000	"illinois"
67040000	"washington"
67050000	"ontario"
67060000	"indiana"
67070000	"pennsylvania"
67080000	"ohio"
67090000	"louisiana"
67100000	"kansas"
67110000	"manitoba"
67120000	"michigan"
67130000	"michigan"
67140000	"massachusetts"
67150000	"arkansas"
67160000	"arkansas"
67170000	"arkansas"
67180000	"manitoba"
67190000	"michigan"
67200000	"north_dakota"
67210000	"missouri"
67220000	"north_carolina"
67230000	"washington"
67240000	"north_dakota"
67250000	"ontario"
67260000	"georgia"
67270000	"california"
67280000	"pennsylvania"
67290000	"indiana"
67300000	"new_york"
67310000	"massachusetts"
67320000	"manitoba"
67330000	"new_hampshire"
67340000	"kansas"
67350000	"british_columbia"
67360000	"washington"
67370000	"british_columbia"
67380000	"alabama"
67390000	"virginia"
67400000	"california"
67410000	"louisiana"
67420000	"missouri"
67430000	"arkansas"
67440000	"washington"
67450000	"new_york"
67460000	"wisconsin"
67470000	"new_hampshire"
67480000	"washington"
67490000	"arkansas"
67500000	"indiana"
67510000	"british_columbia"
67520000	"arkansas"
67530000	"iowa"
67540000	"british_columbia"
67550000	"georgia"
67560000	"louisiana"
67570000	"ohio"
67580000	"virginia"
67590000	"ontario"
67600000	"new_jersey"
67610000	"georgia"
67620000	"british_columbia"
67630000	"manitoba"
67640000	"kansas"
67650000	"new_york"
67660000	"iowa"
67670000	"ohio"
67680000	"british_columbia"
67690000	"alabama"
67700000	"ontario"
67710000	"pennsylvania"
67720000	"new_york"
67730000	"pennsylvania"
67740000	"alabama"
67750000	"kansas"
67760000	"british_columbia"
67770000	"indiana"
67780000	"massachusetts"
67790000	"massachusetts"
67800000	"wisconsin"
67810000	"british_columbia"
67820000	"ohio"
67830000	"iowa"
67840000	"michigan"
67850000	"michigan"
67860000	"indiana"
67870000	"missouri"
67880000	"massachusetts"
67890000	"ontario"
67900000	"wisconsin"
67910000	"wisconsin"
67920000	"new_jersey"
67930000	"wisconsin"
67940000	"georgia"
67950000	"missouri"
67960000	"georgia"
67970000	"ontario"
67980000	"missouri"
67990000	"virginia"
68000000	"ohio"
68010000	"new_jersey"
68020000	"manitoba"
68030000	"ontario"
68040000	"virginia"
68050000	"indiana"
68060000	"alabama"
68070000	"california"
68080000	"new_york"
68090000	"manitoba"
68100000	"illinois"
68110000	"illinois"
68120000	"iowa"
68130000	"iowa"
68140000	"arkansas"
68150000	"manitoba"
68160000	"ohio"
68170000	"missouri"
68180000	"new_jersey"
68190000	"iowa"
68200000	"wisconsin"
68210000	"iowa"
68220000	"washington"
68230000	"new_jersey"
68240000	"washington"
68250000	"manitoba"
68260000	"ontario"
68270000	"pennsylvania"
68280000	"manitoba"
68290000	"ontario"
68300000	"north_dakota"
68310000	"washington"
68320000	"new_york"
68330000	"alabama"
68340000	"washington"
68350000	"kansas"
68360000	"ontario"
68370000	"georgia"
68380000	"louisiana"
68390000	"arkansas"
68400000	"washington"
68410000	"pennsylvania"
68420000	"british_columbia"
68430000	"washington"
68440000	"ohio"
68450000	"california"
68460000	"manitoba"
68470000	"ontario"
68480000	"iowa"
68490000	"michigan"
68500000	"michigan"
68510000	"alabama"
68520000	"iowa"
68530000	"ontario"
68540000	"arkansas"
68550000	"iowa"
68560000	"california"
68570000	"michigan"
68580000	"ohio"
68590000	"new_york"
68600000	"manitoba"
68610000	"michigan"
68620000	"wisconsin"
68630000	"indiana"
68640000	"arkansas"
68650000	"wisconsin"
68660000	"indiana"
68670000	"wisconsin"
68680000	"alabama"
68690000	"ontario"
68700000	"alabama"
68710000	"british_columbia"
68720000	"missouri"
68730000	"massachusetts"
68740000	"north_dakota"
68750000	"arkansas"
68760000	"alabama"
68770000	"ohio"
68780000	"ohio"
68790000	"wisconsin"
68800000	"louisiana"
68810000	"washington"
68820000	"kansas"
68830000	"california"
68840000	"north_dakota"
68850000	"alabama"
68860000	"new_jersey"
68870000	"alabama"
68880000	"north_dakota"
68890000	"michigan"
68900000	"indiana"
68910000	"arkansas"
68920000	"pennsylvania"
68930000	"north_dakota"
68940000	"north_carolina"
68950000	"california"
68960000	"iowa"
68970000	"pennsylvania"
68980000	"kansas"
68990000	"north_dakota"
69000000	"manitoba"
69010000	"british_columbia"
69020000	"iowa"
69030000	"alabama"
69040000	"ontario"
69050000	"indiana"
69060000	"arkansas"
69070000	"massachusetts"
69080000	"illinois"
69090000	"wisconsin"
69100000	"ohio"
69110000	"montana"
69120000	"massachusetts"
69130000	"massachusetts"
69140000	"massachusetts"
69150000	"illinois"
69160000	"wisconsin"
69170000	"british_columbia"
69180000	"illinois"
69190000	"texas"
69200000	"ontario"
69210000	"british_columbia"
69220000	"indiana"
69230000	"north_carolina"
69240000	"arkansas"
69250000	"illinois"
69260000	"ohio"
69270000	"montana"
69280000	"massachusetts"
69290000	"illinois"
69300000	"illinois"
69310000	"pennsylvania"
69320000	"pennsylvania"
69330000	"alabama"
69340000	"north_dakota"
69350000	"ontario"
69360000	"manitoba"
69370000	"alabama"
69380000	"missouri"
69390000	"louisiana"
69400000	"michigan"
69410000	"washington"
69420000	"pennsylvania"
69430000	"missouri"
69440000	"california"
69450000	"illinois"
69460000	"iowa"
69470000	"michigan"
69480000	"illinois"
69490000	"iowa"
69500000	"missouri"
69510000	"british_columbia"
69520000	"new_york"
69530000	"illinois"
69540000	"washington"
69550000	"massachusetts"
69560000	"indiana"
69570000	"iowa"
69580000	"virginia"
69590000	"pennsylvania"
69600000	"indiana"
69610000	"ontario"
69620000	"pennsylvania"
69630000	"arkansas"
69640000	"british_columbia"
69650000	"louisiana"
69660000	"ohio"
69670000	"manitoba"
69680000	"missouri"
69690000	"british_columbia"
69700000	"new_york"
69710000	"michigan"
69720000	"missouri"
69730000	"iowa"
69740000	"ontario"
69750000	"missouri"
69760000	"arkansas"
69770000	"new_jersey"
69780000	"arkansas"
69790000	"arkansas"
69800000	"montana"
69810000	"washington"
69820000	"illinois"
69830000	"california"
69840000	"iowa"
69850000	"arkansas"
69860000	"massachusetts"
69870000	"missouri"
69880000	"indiana"
69890000	"illinois"
69900000	"kansas"
69910000	"indiana"
69920000	"arkansas"
69930000	"washington"
69940000	"michigan"
69950000	"new_york"
69960000	"pennsylvania"
69970000	"michigan"
69980000	"missouri"
69990000	"washington"
70000000	"north_dakota"
70010000	"north_dakota"
70020000	"iowa"
70030000	"ontario"
70040000	"new_hampshire"
70050000	"wisconsin"
70060000	"pennsylvania"
70070000	"ontario"
70080000	"new_york"
70090000	"north_dakota"
70100000	"arkansas"
70110000	"alabama"
70120000	"ohio"
70130000	"pennsylvania"
70140000	"wisconsin"
70150000	"massachusetts"
70160000	"british_columbia"
70170000	"british_columbia"
70180000	"missouri"
70190000	"california"
70200000	"new_jersey"
70210000	"montana"
70220000	"british_columbia"
70230000	"wisconsin"
70240000	"ontario"
70250000	"north_dakota"
70260000	"new_york"
70270000	"ontario"
70280000	"georgia"
70290000	"iowa"
70300000	"new_york"
70310000	"virginia"
70320000	"california"
70330000	"iowa"
70340000	"ontario"
70350000	"virginia"
70360000	"indiana"
70370000	"kansas"
70380000	"illinois"
70390000	"michigan"
70400000	"illinois"
70410000	"montana"
70420000	"pennsylvania"
70430000	"texas"
70440000	"iowa"
70450000	"new_york"
70460000	"ontario"
70470000	"illinois"
70480000	"michigan"
70490000	"ontario"
70500000	"pennsylvania"
70510000	"alabama"
70520000	"arkansas"
70530000	"british_columbia"
70540000	"british_columbia"
70550000	"virginia"
70560000	"new_hampshire"
70570000	"virginia"
70580000	"alabama"
70590000	"ontario"
70600000	"arkansas"
70610000	"washington"
70620000	"montana"
70630000	"north_carolina"
70640000	"california"
70650000	"michigan"
70660000	"virginia"
70670000	"british_columbia"
70680000	"iowa"
70690000	"manitoba"
70700000	"michigan"
70710000	"montana"
70720000	"montana"
70730000	"new_jersey"
70740000	"new_hampshire"
70750000	"iowa"
70760000	"iowa"
70770000	"iowa"
70780000	"massachusetts"
70790000	"wisconsin"
70800000	"pennsylvania"
70810000	"north_dakota"
70820000	"washington"
70830000	"indiana"
70840000	"british_columbia"
70850000	"michigan"
70860000	"british_columbia"
70870000	"wisconsin"
70880000	"north_dakota"
70890000	"new_jersey"
70900000	"british_columbia"
70910000	"kansas"
70920000	"iowa"
70930000	"manitoba"
70940000	"new_york"
70950000	"washington"
70960000	"arkansas"
70970000	"washington"
70980000	"british_columbia"
70990000	"alabama"
71000000	"new_jersey"
71010000	"texas"
71020000	"california"
71030000	"michigan"
71040000	"wisconsin"
71050000	"iowa"
71060000	"arkansas"
71070000	"michigan"
71080000	"illinois"
71090000	"kansas"
71100000	"wisconsin"
71110000	"california"
71120000	"north_dakota"
71130000	"new_jersey"
71140000	"illinois"
71150000	"iowa"
71160000	"pennsylvania"
71170000	"new_york"
71180000	"wisconsin"
71190000	"new_york"
71200000	"ohio"
71210000	"missouri"
71220000	"iowa"
71230000	"missouri"
71240000	"arkansas"
71250000	"ohio"
71260000	"kansas"
71270000	"louisiana"
71280000	"montana"
71290000	"arkansas"
71300000	"north_dakota"
71310000	"louisiana"
71320000	"illinois"
71330000	"arkansas"
71340000	"ontario"
71350000	"iowa"
71360000	"missouri"
71370000	"michigan"
71380000	"arkansas"
71390000	"massachusetts"
71400000	"indiana"
71410000	"alabama"
71420000	"new_york"
71430000	"massachusetts"
71440000	"virginia"
71450000	"texas"
71460000	"british_columbia"
71470000	"washington"
71480000	"alabama"
71490000	"washington"
71500000	"pennsylvania"
71510000	"virginia"
71520000	"pennsylvania"
71530000	"illinois"
71540000	"indiana"
71550000	"north_dakota"
71560000	"north_dakota"
71570000	"montana"
71580000	"missouri"
71590000	"ontario"
71600000	"new_york"
71610000	"montana"
71620000	"pennsylvania"
71630000	"arkansas"
71640000	"new_jersey"
71650000	"texas"
71660000	"louisiana"
71670000	"manitoba"
71680000	"washington"
71690000	"texas"
71700000	"illinois"
71710000	"north_carolina"
71720000	"missouri"
71730000	"new_york"
71740000	"new_york"
71750000	"alabama"
71760000	"michigan"
71770000	"virginia"
71780000	"manitoba"
71790000	"washington"
71800000	"north_dakota"
71810000	"illinois"
71820000	"missouri"
71830000	"north_dakota"
71840000	"washington"
71850000	"indiana"
71860000	"north_dakota"
71870000	"north_dakota"
71880000	"wisconsin"
71890000	"british_columbia"
71900000	"ontario"
71910000	"manitoba"
71920000	"british_columbia"
71930000	"british_columbia"
71940000	"north_carolina"
71950000	"ohio"
71960000	"new_york"
71970000	"arkansas"
71980000	"british_columbia"
71990000	"new_york"
72000000	"illinois"
72010000	"illinois"
72020000	"washington"
72030000	"new_jersey"
72040000	"illinois"
72050000	"missouri"
72060000	"kansas"
72070000	"british_columbia"
72080000	"washington"
72090000	"illinois"
72100000	"louisiana"
72110000	"iowa"
72120000	"new_york"
72130000	"british_columbia"
72140000	"arkansas"
72150000	"texas"
72160000	"washington"
72170000	"manitoba"
72180000	"massachusetts"
72190000	"indiana"
72200000	"arkansas"
72210000	"louisiana"
72220000	"ohio"
72230000	"new_jersey"
72240000	"arkansas"
72250000	"kansas"
72260000	"wisconsin"
72270000	"massachusetts"
72280000	"missouri"
72290000	"missouri"
72300000	"ontario"
72310000	"wisconsin"
72320000	"louisiana"
72330000	"massachusetts"
72340000	"pennsylvania"
72350000	"arkansas"
72360000	"missouri"
72370000	"montana"
72380000	"north_dakota"
72390000	"pennsylvania"
72400000	"new_jersey"
72410000	"missouri"
72420000	"british_columbia"
72430000	"indiana"
72440000	"michigan"
72450000	"washington"
72460000	"wisconsin"
72470000	"new_york"
72480000	"north_carolina"
72490000	"new_jersey"
72500000	"massachusetts"
72510000	"north_dakota"
72520000	"indiana"
72530000	"louisiana"
72540000	"texas"
72550000	"massachusetts"
72560000	"massachusetts"
72570000	"arkansas"
72580000	"british_columbia"
72590000	"manitoba"
72600000	"washington"
72610000	"ontario"
72620000	"louisiana"
72630000	"arkansas"
72640000	"indiana"
72650000	"ohio"
72660000	"indiana"
72670000	"iowa"
72680000	"michigan"
72690000	"illinois"
72700000	"pennsylvania"
72710000	"indiana"
72720000	"massachusetts"
72730000	"new_hampshire"
72740000	"ontario"
72750000	"manitoba"
72760000	"virginia"
72770000	"michigan"
72780000	"arkansas"
72790000	"indiana"
72800000	"alabama"
72810000	"ontario"
72820000	"north_dakota"
72830000	"kansas"
72840000	"ohio"
72850000	"alabama"
72860000	"virginia"
72870000	"washington"
72880000	"texas"
72890000	"michigan"
72900000	"georgia"
72910000	"wisconsin"
72920000	"manitoba"
72930000	"virginia"
72940000	"texas"
72950000	"alabama"
72960000	"kansas"
72970000	"wisconsin"
72980000	"alabama"
72990000	"wisconsin"
73000000	"new_hampshire"
73010000	"new_york"
73020000	"washington"
73030000	"arkansas"
73040000	"missouri"
73050000	"michigan"
73060000	"arkansas"
73070000	"north_carolina"
73080000	"illinois"
73090000	"virginia"
73100000	"arkansas"
73110000	"kansas"
73120000	"washington"
73130000	"arkansas"
73140000	"north_carolina"
73150000	"british_columbia"
73160000	"north_carolina"
73170000	"ontario"
73180000	"kansas"
73190000	"illinois"
73200000	"manitoba"
73210000	"ohio"
73220000	"wisconsin"
73230000	"pennsylvania"
73240000	"manitoba"
73250000	"washington"
73260000	"iowa"
73270000	"british_columbia"
73280000	"ontario"
73290000	"washington"
73300000	"new_jersey"
73310000	"ohio"
73320000	"washington"
73330000	"wisconsin"
73340000	"alabama"
73350000	"indiana"
73360000	"montana"
73370000	"wisconsin"
73380000	"kansas"
73390000	"north_carolina"
73400000	"louisiana"
73410000	"pennsylvania"
73420000	"iowa"
73430000	"ohio"
73440000	"missouri"
73450000	"new_york"
73460000	"north_dakota"
73470000	"michigan"
